ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
3057,69,Fêmea,Gloves,Acessórios,59,New Jersey,M,Bege,Primavera,3.8,No,Padrão,No,No,15,Cash,Bi-Semanalmente
3058,67,Fêmea,Backpack,Acessórios,22,North Carolina,M,Azul,Primavera,3.4,No,Ar Do Dia Seguinte,No,No,26,Bank Transfer,Semanalmente
3059,41,Fêmea,Handbag,Acessórios,74,West Virginia,S,Laranja,Inverno,3.8,No,Retirada Na Loja,No,No,3,Bank Transfer,Quinzenal
3060,46,Fêmea,Sweater,Roupas,71,Kentucky,L,Marrom,Primavera,3.2,No,Expressa,No,No,42,CVermelhoit Card,Trimestral
3061,47,Fêmea,Coat,Agasalhos,80,California,S,Carvão,Verão,4.7,No,Retirada Na Loja,No,No,1,Venmo,Por Mês
3062,33,Fêmea,T-shirt,Roupas,59,South Dakota,L,Oliva,Cair,4.5,No,Expressa,No,No,20,PayPal,Cada 3 Meses
3063,51,Fêmea,Backpack,Acessórios,96,California,L,Verde,Cair,3.3,No,Padrão,No,No,39,PayPal,Por Mês
3064,26,Fêmea,Sunglasses,Acessórios,43,Connecticut,L,Marrom,Inverno,3.9,No,Retirada Na Loja,No,No,24,CVermelhoit Card,Quinzenal
3065,22,Fêmea,Belt,Acessórios,76,Idaho,S,Ciano,Inverno,3.6,No,Expressa,No,No,49,Bank Transfer,Trimestral
3066,49,Fêmea,Jacket,Agasalhos,59,North Dakota,M,Bege,Cair,2.8,No,Retirada Na Loja,No,No,7,Venmo,Bi-Semanalmente
3067,58,Fêmea,Skirt,Roupas,48,Michigan,L,Cerceta,Verão,4.3,No,Frete Grátis,No,No,13,Venmo,Cada 3 Meses
3068,70,Fêmea,Belt,Acessórios,22,Missouri,S,Cinza,Primavera,3.5,No,Frete Grátis,No,No,2,Cash,Semanalmente
3069,32,Fêmea,Boots,Calçados,40,California,M,Indigo,Inverno,4.2,No,Expressa,No,No,4,Debit Card,Semanalmente
3070,62,Fêmea,Jeans,Roupas,73,Delaware,L,Magenta,Primavera,4.6,No,Expressa,No,No,17,Debit Card,Trimestral
3071,52,Fêmea,Shoes,Calçados,26,Alabama,XL,Vermelho,Cair,2.6,No,Frete Grátis,No,No,43,PayPal,Bi-Semanalmente
3072,23,Fêmea,Sweater,Roupas,41,New Hampshire,L,Turquesa,Primavera,3.4,No,Ar Do Dia Seguinte,No,No,6,PayPal,Por Mês
3073,26,Fêmea,Jewelry,Acessórios,98,New York,L,Pêssego,Primavera,3.1,No,Padrão,No,No,46,PayPal,Trimestral
3074,58,Fêmea,Shirt,Roupas,63,Oregon,L,Branco,Inverno,3.6,No,Frete Grátis,No,No,7,Debit Card,Bi-Semanalmente
3075,26,Fêmea,Boots,Calçados,55,Massachusetts,L,Marrom,Inverno,4.2,No,Ar Do Dia Seguinte,No,No,34,Debit Card,Quinzenal
3076,54,Fêmea,Shorts,Roupas,90,Utah,XL,Bege,Inverno,3.6,No,Padrão,No,No,21,PayPal,Cada 3 Meses
3077,66,Fêmea,Handbag,Acessórios,46,New Hampshire,M,Azul,Verão,3.6,No,Expressa,No,No,13,Venmo,Bi-Semanalmente
3078,60,Fêmea,Sweater,Roupas,88,Illinois,S,Vermelho,Primavera,3,No,Retirada Na Loja,No,No,33,Debit Card,Bi-Semanalmente
3079,32,Fêmea,Belt,Acessórios,95,Alaska,M,Azul,Primavera,2.5,No,Envio Em 2 Dias,No,No,24,Bank Transfer,Bi-Semanalmente
3080,48,Fêmea,Belt,Acessórios,31,Wyoming,M,Marrom,Cair,4,No,Retirada Na Loja,No,No,4,Bank Transfer,Anualmente
3081,69,Fêmea,Hoodie,Roupas,42,Colorado,L,Yellow,Primavera,4.1,No,Ar Do Dia Seguinte,No,No,5,Cash,Bi-Semanalmente
3082,64,Fêmea,Sneakers,Calçados,44,Vermont,L,Rosa,Inverno,4.9,No,Ar Do Dia Seguinte,No,No,11,CVermelhoit Card,Semanalmente
3083,56,Fêmea,T-shirt,Roupas,99,Utah,M,Marrom,Primavera,4,No,Ar Do Dia Seguinte,No,No,20,Bank Transfer,Anualmente
3084,22,Fêmea,Pants,Roupas,20,Illinois,S,Roxa,Verão,3.5,No,Retirada Na Loja,No,No,28,PayPal,Trimestral
3085,46,Fêmea,Scarf,Acessórios,37,Idaho,S,Indigo,Primavera,3.2,No,Retirada Na Loja,No,No,43,PayPal,Por Mês
3086,24,Fêmea,Sweater,Roupas,50,Nevada,L,Cinza,Inverno,2.8,No,Retirada Na Loja,No,No,10,Venmo,Cada 3 Meses
3087,47,Fêmea,Handbag,Acessórios,73,Utah,M,Lavanda,Verão,3.5,No,Ar Do Dia Seguinte,No,No,26,Venmo,Cada 3 Meses
3088,62,Fêmea,Shirt,Roupas,84,North Carolina,M,Carvão,Primavera,3.1,No,Frete Grátis,No,No,29,Bank Transfer,Por Mês
3089,34,Fêmea,Dress,Roupas,64,Arkansas,M,Cerceta,Primavera,3.3,No,Retirada Na Loja,No,No,35,Bank Transfer,Trimestral
3090,50,Fêmea,Sandals,Calçados,21,North Carolina,L,Azul,Cair,4.6,No,Frete Grátis,No,No,23,Cash,Bi-Semanalmente
3091,29,Fêmea,Shirt,Roupas,36,Texas,M,Pêssego,Verão,4.9,No,Retirada Na Loja,No,No,15,Bank Transfer,Trimestral
3092,68,Fêmea,Dress,Roupas,81,Nevada,L,Laranja,Inverno,3.4,No,Envio Em 2 Dias,No,No,46,CVermelhoit Card,Anualmente
3093,52,Fêmea,Sunglasses,Acessórios,54,Utah,L,Prata,Cair,3.5,No,Ar Do Dia Seguinte,No,No,14,Bank Transfer,Bi-Semanalmente
3094,29,Fêmea,Socks,Roupas,63,Pennsylvania,L,Vermelho,Verão,4.8,No,Retirada Na Loja,No,No,17,Cash,Cada 3 Meses
3095,22,Fêmea,Sandals,Calçados,59,Georgia,M,Cinza,Verão,2.7,No,Retirada Na Loja,No,No,9,Cash,Semanalmente
3096,62,Fêmea,Hat,Acessórios,53,Minnesota,S,Bege,Cair,3.4,No,Padrão,No,No,13,Venmo,Quinzenal
3097,69,Fêmea,Shirt,Roupas,63,Kansas,L,Branco,Inverno,3.5,No,Ar Do Dia Seguinte,No,No,20,Bank Transfer,Por Mês
3098,48,Fêmea,Shoes,Calçados,33,Delaware,M,Prata,Cair,3.7,No,Frete Grátis,No,No,39,Bank Transfer,Trimestral
3099,66,Fêmea,Pants,Roupas,64,New Mexico,L,Ciano,Verão,3.3,No,Ar Do Dia Seguinte,No,No,50,Bank Transfer,Trimestral
3100,42,Fêmea,Shirt,Roupas,98,Michigan,S,Marrom,Cair,2.9,No,Frete Grátis,No,No,21,Bank Transfer,Bi-Semanalmente
3101,50,Fêmea,Hat,Acessórios,85,Vermont,L,Roxa,Inverno,3.9,No,Expressa,No,No,3,Bank Transfer,Semanalmente
3102,32,Fêmea,Jewelry,Acessórios,82,Idaho,S,Marrom,Verão,2.7,No,Expressa,No,No,9,PayPal,Quinzenal
3103,51,Fêmea,Jacket,Agasalhos,85,South Dakota,M,Verde,Verão,4.3,No,Padrão,No,No,29,Cash,Bi-Semanalmente
3104,27,Fêmea,Shirt,Roupas,37,Illinois,S,Pêssego,Inverno,3,No,Envio Em 2 Dias,No,No,42,Bank Transfer,Semanalmente
3105,43,Fêmea,Pants,Roupas,56,Georgia,S,Turquesa,Verão,5,No,Envio Em 2 Dias,No,No,41,Debit Card,Quinzenal
3106,48,Fêmea,Skirt,Roupas,33,Oregon,M,Oliva,Cair,2.7,No,Expressa,No,No,17,Debit Card,Por Mês
3107,62,Fêmea,Sandals,Calçados,57,Alabama,M,Yellow,Inverno,4.7,No,Ar Do Dia Seguinte,No,No,20,PayPal,Anualmente
3108,65,Fêmea,Blouse,Roupas,31,Hawaii,L,Cinza,Inverno,4.6,No,Padrão,No,No,18,CVermelhoit Card,Bi-Semanalmente
3109,50,Fêmea,Socks,Roupas,69,Oregon,M,Roxa,Cair,3.2,No,Envio Em 2 Dias,No,No,7,PayPal,Por Mês
3110,60,Fêmea,Jacket,Agasalhos,92,Illinois,M,Cinza,Inverno,4.3,No,Frete Grátis,No,No,47,Bank Transfer,Quinzenal
3111,19,Fêmea,Handbag,Acessórios,46,Texas,L,Lavanda,Cair,4.6,No,Ar Do Dia Seguinte,No,No,2,Bank Transfer,Bi-Semanalmente
3112,21,Fêmea,Belt,Acessórios,81,Kansas,XL,Indigo,Primavera,4.9,No,Frete Grátis,No,No,25,Debit Card,Trimestral
3113,19,Fêmea,Blouse,Roupas,97,Texas,S,Verde,Cair,3.8,No,Expressa,No,No,26,Venmo,Anualmente
3114,46,Fêmea,Shirt,Roupas,93,Nebraska,L,Verde,Verão,2.6,No,Expressa,No,No,2,Debit Card,Semanalmente
3115,21,Fêmea,Handbag,Acessórios,56,Arkansas,M,Oliva,Primavera,4.7,No,Retirada Na Loja,No,No,45,Venmo,Bi-Semanalmente
3116,26,Fêmea,Scarf,Acessórios,53,South Dakota,M,Carvão,Cair,4.1,No,Frete Grátis,No,No,9,Bank Transfer,Bi-Semanalmente
3117,50,Fêmea,Coat,Agasalhos,66,Montana,L,Cinza,Primavera,3.7,No,Retirada Na Loja,No,No,1,Venmo,Semanalmente
3118,43,Fêmea,Hoodie,Roupas,50,Florida,M,Oliva,Cair,3,No,Frete Grátis,No,No,4,PayPal,Bi-Semanalmente
3119,61,Fêmea,Shorts,Roupas,97,Virginia,L,Azul,Verão,4.7,No,Padrão,No,No,31,Debit Card,Trimestral
3120,63,Fêmea,Sandals,Calçados,79,Louisiana,XL,Prata,Inverno,4.7,No,Envio Em 2 Dias,No,No,21,CVermelhoit Card,Cada 3 Meses
3121,46,Fêmea,Shirt,Roupas,76,Louisiana,M,Magenta,Cair,4,No,Retirada Na Loja,No,No,32,Debit Card,Quinzenal
3122,63,Fêmea,Hoodie,Roupas,38,Louisiana,L,Preto,Cair,2.6,No,Padrão,No,No,16,Venmo,Semanalmente
3123,23,Fêmea,Socks,Roupas,45,Georgia,M,Rosa,Cair,3,No,Expressa,No,No,34,CVermelhoit Card,Quinzenal
3124,57,Fêmea,Handbag,Acessórios,77,Iowa,XL,Vermelho,Cair,3.3,No,Ar Do Dia Seguinte,No,No,40,Venmo,Bi-Semanalmente
3125,57,Fêmea,Jewelry,Acessórios,51,California,M,Pêssego,Verão,3.4,No,Padrão,No,No,4,Cash,Cada 3 Meses
3126,33,Fêmea,Coat,Agasalhos,26,Oregon,L,Lavanda,Primavera,4,No,Padrão,No,No,3,Cash,Trimestral
3127,57,Fêmea,Sunglasses,Acessórios,76,Maine,L,Lavanda,Inverno,2.6,No,Retirada Na Loja,No,No,28,Bank Transfer,Bi-Semanalmente
3128,55,Fêmea,Gloves,Acessórios,94,Louisiana,M,Bege,Inverno,3.4,No,Frete Grátis,No,No,43,CVermelhoit Card,Cada 3 Meses
3129,65,Fêmea,Jacket,Agasalhos,32,Arkansas,S,Indigo,Cair,4.4,No,Padrão,No,No,20,Cash,Anualmente
3130,60,Fêmea,Sandals,Calçados,20,Maryland,S,Ciano,Verão,4.7,No,Expressa,No,No,40,Venmo,Cada 3 Meses
3131,52,Fêmea,Pants,Roupas,20,Vermont,M,Yellow,Verão,4.5,No,Retirada Na Loja,No,No,34,Venmo,Cada 3 Meses
3132,34,Fêmea,Jacket,Agasalhos,59,North Dakota,M,Pêssego,Cair,2.9,No,Retirada Na Loja,No,No,11,Bank Transfer,Cada 3 Meses
3133,33,Fêmea,Sweater,Roupas,97,Michigan,M,Yellow,Verão,4.2,No,Expressa,No,No,26,Cash,Trimestral
3134,58,Fêmea,T-shirt,Roupas,68,Arkansas,M,Laranja,Primavera,4.1,No,Ar Do Dia Seguinte,No,No,29,Cash,Bi-Semanalmente
3135,35,Fêmea,Boots,Calçados,66,Kentucky,L,Cinza,Primavera,4.4,No,Retirada Na Loja,No,No,47,Bank Transfer,Semanalmente
3136,68,Fêmea,Shoes,Calçados,85,Indiana,L,Yellow,Primavera,4.7,No,Frete Grátis,No,No,48,Venmo,Quinzenal
3137,58,Fêmea,Skirt,Roupas,32,Minnesota,M,Cinza,Cair,3.1,No,Ar Do Dia Seguinte,No,No,29,Cash,Bi-Semanalmente
3138,34,Fêmea,Coat,Agasalhos,44,Louisiana,M,Turquesa,Primavera,2.7,No,Envio Em 2 Dias,No,No,14,Bank Transfer,Por Mês
3139,47,Fêmea,Blouse,Roupas,95,Kentucky,L,Cinza,Cair,4.6,No,Ar Do Dia Seguinte,No,No,40,Cash,Cada 3 Meses
3140,35,Fêmea,Sunglasses,Acessórios,85,Georgia,M,Oliva,Inverno,4.4,No,Ar Do Dia Seguinte,No,No,4,Venmo,Semanalmente
3141,34,Fêmea,Gloves,Acessórios,44,Alaska,XL,Pêssego,Verão,4.6,No,Frete Grátis,No,No,37,Bank Transfer,Semanalmente
3142,36,Fêmea,Sunglasses,Acessórios,30,Mississippi,S,Pêssego,Inverno,4.9,No,Expressa,No,No,47,CVermelhoit Card,Bi-Semanalmente
3143,23,Fêmea,Sneakers,Calçados,21,Kansas,L,Magenta,Inverno,4,No,Envio Em 2 Dias,No,No,1,Venmo,Trimestral
3144,68,Fêmea,Hoodie,Roupas,22,Arizona,M,Roxa,Verão,2.9,No,Retirada Na Loja,No,No,26,Cash,Trimestral
3145,23,Fêmea,Boots,Calçados,70,Maine,L,Bege,Primavera,2.6,No,Frete Grátis,No,No,12,Debit Card,Trimestral
3146,57,Fêmea,Handbag,Acessórios,29,Texas,XL,Roxa,Primavera,4.6,No,Padrão,No,No,16,PayPal,Quinzenal
3147,21,Fêmea,Shirt,Roupas,83,Virginia,S,Yellow,Inverno,4.9,No,Frete Grátis,No,No,19,PayPal,Anualmente
3148,45,Fêmea,Sweater,Roupas,99,North Dakota,M,Rosa,Inverno,4.3,No,Expressa,No,No,21,CVermelhoit Card,Semanalmente
3149,37,Fêmea,Shorts,Roupas,35,West Virginia,L,Roxa,Cair,4.3,No,Frete Grátis,No,No,15,Venmo,Semanalmente
3150,18,Fêmea,Belt,Acessórios,40,North Carolina,M,Lavanda,Inverno,4.6,No,Frete Grátis,No,No,9,Venmo,Anualmente
3151,55,Fêmea,Blouse,Roupas,25,Georgia,M,Pêssego,Primavera,2.6,No,Expressa,No,No,7,Bank Transfer,Bi-Semanalmente
3152,52,Fêmea,T-shirt,Roupas,64,New Mexico,L,Laranja,Cair,3.1,No,Envio Em 2 Dias,No,No,47,Bank Transfer,Trimestral
3153,49,Fêmea,Belt,Acessórios,90,North Carolina,M,Vermelho,Cair,3.1,No,Retirada Na Loja,No,No,17,PayPal,Por Mês
3154,56,Fêmea,Socks,Roupas,88,Alabama,L,Vermelho,Cair,3.1,No,Ar Do Dia Seguinte,No,No,46,Venmo,Quinzenal
3155,27,Fêmea,Belt,Acessórios,55,Connecticut,M,Ouro,Inverno,4.4,No,Padrão,No,No,32,Cash,Trimestral
3156,22,Fêmea,Handbag,Acessórios,90,Montana,M,Marrom,Cair,4.3,No,Frete Grátis,No,No,34,Cash,Anualmente
3157,18,Fêmea,Shirt,Roupas,50,Montana,M,Preto,Inverno,3.1,No,Envio Em 2 Dias,No,No,18,Cash,Por Mês
3158,21,Fêmea,Belt,Acessórios,34,Maine,L,Vermelho,Cair,3.1,No,Retirada Na Loja,No,No,5,Debit Card,Quinzenal
3159,30,Fêmea,Jewelry,Acessórios,77,Mississippi,M,Cinza,Inverno,4.9,No,Envio Em 2 Dias,No,No,44,CVermelhoit Card,Por Mês
3160,62,Fêmea,Hat,Acessórios,89,Louisiana,L,Rosa,Inverno,2.9,No,Retirada Na Loja,No,No,4,Bank Transfer,Trimestral
3161,28,Fêmea,Backpack,Acessórios,87,Nebraska,XL,Turquesa,Cair,3.8,No,Ar Do Dia Seguinte,No,No,37,Cash,Quinzenal
3162,66,Fêmea,Dress,Roupas,77,Massachusetts,S,Carvão,Inverno,4.2,No,Envio Em 2 Dias,No,No,43,Cash,Por Mês
3163,66,Fêmea,Shoes,Calçados,85,Wisconsin,L,Azul,Inverno,3.9,No,Padrão,No,No,28,Bank Transfer,Trimestral
3164,49,Fêmea,Pants,Roupas,66,Nebraska,XL,Turquesa,Verão,2.8,No,Expressa,No,No,36,Cash,Por Mês
3165,40,Fêmea,Dress,Roupas,32,Arizona,L,Prata,Inverno,2.6,No,Padrão,No,No,16,CVermelhoit Card,Anualmente
3166,49,Fêmea,Jacket,Agasalhos,92,Hawaii,M,Lavanda,Primavera,3,No,Retirada Na Loja,No,No,38,Bank Transfer,Cada 3 Meses
3167,19,Fêmea,Shirt,Roupas,80,Georgia,M,Ouro,Inverno,2.7,No,Ar Do Dia Seguinte,No,No,37,Bank Transfer,Quinzenal
3168,24,Fêmea,Dress,Roupas,78,Oregon,M,Azul,Cair,2.8,No,Envio Em 2 Dias,No,No,9,Cash,Bi-Semanalmente
3169,31,Fêmea,Jeans,Roupas,24,Montana,M,Laranja,Primavera,2.9,No,Envio Em 2 Dias,No,No,14,PayPal,Quinzenal
3170,35,Fêmea,T-shirt,Roupas,59,Georgia,M,Branco,Cair,3.8,No,Frete Grátis,No,No,3,Venmo,Semanalmente
3171,65,Fêmea,Sunglasses,Acessórios,41,Rhode Island,XL,Carvão,Primavera,4.4,No,Expressa,No,No,10,CVermelhoit Card,Quinzenal
3172,68,Fêmea,Jewelry,Acessórios,26,Tennessee,M,Marrom,Primavera,3.1,No,Expressa,No,No,26,Bank Transfer,Bi-Semanalmente
3173,57,Fêmea,Socks,Roupas,52,Missouri,M,Oliva,Cair,3.7,No,Padrão,No,No,30,Debit Card,Bi-Semanalmente
3174,69,Fêmea,Skirt,Roupas,46,Washington,L,Cerceta,Verão,4.9,No,Ar Do Dia Seguinte,No,No,32,PayPal,Quinzenal
3175,45,Fêmea,Pants,Roupas,52,Oklahoma,L,Laranja,Inverno,3.8,No,Retirada Na Loja,No,No,35,PayPal,Por Mês
3176,35,Fêmea,Socks,Roupas,42,Connecticut,M,Marrom,Cair,3.4,No,Retirada Na Loja,No,No,26,Debit Card,Cada 3 Meses
3177,36,Fêmea,Sandals,Calçados,37,Arkansas,XL,Turquesa,Primavera,4.6,No,Envio Em 2 Dias,No,No,39,CVermelhoit Card,Por Mês
3178,55,Fêmea,Belt,Acessórios,52,Missouri,L,Bege,Cair,3.2,No,Padrão,No,No,31,CVermelhoit Card,Por Mês
3179,66,Fêmea,Sandals,Calçados,34,Washington,L,Bege,Primavera,2.7,No,Frete Grátis,No,No,28,CVermelhoit Card,Anualmente
3180,57,Fêmea,Shorts,Roupas,88,Idaho,M,Oliva,Primavera,4.3,No,Frete Grátis,No,No,12,Debit Card,Bi-Semanalmente
3181,18,Fêmea,Handbag,Acessórios,88,Montana,L,Turquesa,Cair,3.8,No,Padrão,No,No,46,PayPal,Semanalmente
3182,31,Fêmea,Jacket,Agasalhos,51,Montana,M,Carvão,Verão,4.4,No,Frete Grátis,No,No,27,PayPal,Cada 3 Meses
3183,50,Fêmea,Sunglasses,Acessórios,97,Georgia,L,Verde,Cair,3.6,No,Frete Grátis,No,No,4,CVermelhoit Card,Anualmente
3184,50,Fêmea,Sneakers,Calçados,56,Mississippi,M,Verde,Inverno,3.5,No,Padrão,No,No,14,Cash,Cada 3 Meses
3185,61,Fêmea,Sweater,Roupas,53,Hawaii,L,Verde,Primavera,4.2,No,Envio Em 2 Dias,No,No,30,Venmo,Trimestral
3186,52,Fêmea,Skirt,Roupas,71,Ohio,L,Ouro,Cair,4.7,No,Expressa,No,No,6,PayPal,Anualmente
3187,38,Fêmea,Jewelry,Acessórios,93,Virginia,S,Ciano,Inverno,4.8,No,Retirada Na Loja,No,No,43,Venmo,Anualmente
3188,67,Fêmea,Blouse,Roupas,72,Texas,L,Indigo,Inverno,3.2,No,Frete Grátis,No,No,28,Debit Card,Semanalmente
3189,42,Fêmea,Blouse,Roupas,59,Vermont,M,Lavanda,Inverno,3.5,No,Padrão,No,No,39,Bank Transfer,Por Mês
3190,25,Fêmea,Boots,Calçados,87,Kansas,M,Bege,Verão,4.2,No,Retirada Na Loja,No,No,30,PayPal,Bi-Semanalmente
3191,41,Fêmea,Jeans,Roupas,78,California,S,Roxa,Cair,3.4,No,Frete Grátis,No,No,5,CVermelhoit Card,Quinzenal
3192,62,Fêmea,Hoodie,Roupas,68,Mississippi,XL,Marrom,Inverno,4.7,No,Retirada Na Loja,No,No,42,CVermelhoit Card,Cada 3 Meses
3193,19,Fêmea,Sweater,Roupas,76,Iowa,S,Marrom,Cair,3,No,Frete Grátis,No,No,20,Cash,Quinzenal
3194,63,Fêmea,Gloves,Acessórios,99,Virginia,L,Cerceta,Inverno,4,No,Expressa,No,No,35,CVermelhoit Card,Quinzenal
3195,43,Fêmea,Sneakers,Calçados,52,Maryland,L,Ouro,Verão,4.6,No,Padrão,No,No,10,CVermelhoit Card,Bi-Semanalmente
3196,68,Fêmea,Sunglasses,Acessórios,58,Missouri,S,Vermelho,Primavera,4.9,No,Ar Do Dia Seguinte,No,No,36,CVermelhoit Card,Trimestral
3197,24,Fêmea,Belt,Acessórios,59,Wisconsin,L,Marrom,Inverno,2.8,No,Expressa,No,No,21,Debit Card,Quinzenal
3198,27,Fêmea,Sweater,Roupas,71,Maine,M,Cerceta,Primavera,3.2,No,Frete Grátis,No,No,29,CVermelhoit Card,Cada 3 Meses
3199,61,Fêmea,Gloves,Acessórios,94,Pennsylvania,L,Pêssego,Inverno,2.8,No,Frete Grátis,No,No,39,Debit Card,Semanalmente
3200,59,Fêmea,Handbag,Acessórios,40,Maine,XL,Rosa,Inverno,4.2,No,Expressa,No,No,16,PayPal,Por Mês
3201,67,Fêmea,Socks,Roupas,24,Missouri,L,Preto,Primavera,4.8,No,Frete Grátis,No,No,32,CVermelhoit Card,Por Mês
3202,46,Fêmea,Pants,Roupas,38,Vermont,S,Indigo,Cair,2.8,No,Envio Em 2 Dias,No,No,34,Cash,Por Mês
3203,65,Fêmea,Scarf,Acessórios,37,Wisconsin,L,Verde,Cair,4.5,No,Padrão,No,No,38,Venmo,Anualmente
3204,63,Fêmea,Coat,Agasalhos,29,New Jersey,L,Cerceta,Primavera,4.1,No,Expressa,No,No,14,Venmo,Anualmente
3205,57,Fêmea,Jacket,Agasalhos,92,New Mexico,XL,Lavanda,Cair,4.3,No,Frete Grátis,No,No,23,Debit Card,Bi-Semanalmente
3206,40,Fêmea,Hoodie,Roupas,24,Colorado,XL,Magenta,Cair,4.4,No,Envio Em 2 Dias,No,No,50,Bank Transfer,Cada 3 Meses
3207,36,Fêmea,Boots,Calçados,52,California,M,Marrom,Inverno,3,No,Frete Grátis,No,No,49,PayPal,Por Mês
3208,67,Fêmea,Socks,Roupas,29,Arizona,XL,Bege,Verão,2.7,No,Ar Do Dia Seguinte,No,No,14,PayPal,Anualmente
3209,61,Fêmea,Jewelry,Acessórios,30,Indiana,L,Indigo,Inverno,3.3,No,Envio Em 2 Dias,No,No,42,PayPal,Semanalmente
3210,64,Fêmea,Shoes,Calçados,31,Arkansas,L,Pêssego,Cair,4.3,No,Padrão,No,No,39,Debit Card,Anualmente
3211,30,Fêmea,Socks,Roupas,67,Nevada,M,Magenta,Verão,2.9,No,Expressa,No,No,43,Venmo,Bi-Semanalmente
3212,53,Fêmea,Pants,Roupas,65,Rhode Island,L,Turquesa,Inverno,4.9,No,Padrão,No,No,12,Cash,Por Mês
3213,27,Fêmea,Sneakers,Calçados,22,Wyoming,M,Indigo,Inverno,3.6,No,Envio Em 2 Dias,No,No,21,Debit Card,Semanalmente
3214,27,Fêmea,Sunglasses,Acessórios,56,Texas,M,Marrom,Inverno,3.3,No,Padrão,No,No,33,CVermelhoit Card,Por Mês
3215,53,Fêmea,Skirt,Roupas,78,Washington,M,Yellow,Primavera,3.1,No,Frete Grátis,No,No,6,Debit Card,Anualmente
3216,34,Fêmea,Coat,Agasalhos,90,Rhode Island,M,Magenta,Verão,2.7,No,Frete Grátis,No,No,10,PayPal,Cada 3 Meses
3217,39,Fêmea,Hoodie,Roupas,85,Illinois,S,Oliva,Inverno,3.4,No,Ar Do Dia Seguinte,No,No,18,Cash,Semanalmente
3218,44,Fêmea,Sunglasses,Acessórios,58,Oregon,M,Prata,Cair,3.4,No,Expressa,No,No,46,Venmo,Semanalmente
3219,37,Fêmea,Skirt,Roupas,34,Florida,M,Cerceta,Cair,3.9,No,Expressa,No,No,49,PayPal,Por Mês
3220,57,Fêmea,Coat,Agasalhos,40,Kansas,L,Branco,Verão,3.5,No,Envio Em 2 Dias,No,No,39,CVermelhoit Card,Semanalmente
3221,38,Fêmea,Handbag,Acessórios,29,North Dakota,M,Azul,Cair,4.1,No,Frete Grátis,No,No,16,Cash,Por Mês
3222,21,Fêmea,T-shirt,Roupas,76,New Hampshire,M,Yellow,Inverno,3.2,No,Padrão,No,No,28,Cash,Anualmente
3223,45,Fêmea,Sunglasses,Acessórios,84,Texas,S,Marrom,Cair,4.6,No,Retirada Na Loja,No,No,22,PayPal,Trimestral
3224,68,Fêmea,Shirt,Roupas,65,Montana,S,Cinza,Primavera,3.9,No,Padrão,No,No,36,Venmo,Bi-Semanalmente
3225,37,Fêmea,Hoodie,Roupas,80,Delaware,L,Indigo,Inverno,2.7,No,Frete Grátis,No,No,18,PayPal,Por Mês
3226,53,Fêmea,Blouse,Roupas,98,New Hampshire,M,Rosa,Cair,3,No,Retirada Na Loja,No,No,31,CVermelhoit Card,Semanalmente
3227,57,Fêmea,Sneakers,Calçados,71,Minnesota,XL,Bege,Primavera,3.3,No,Ar Do Dia Seguinte,No,No,38,Bank Transfer,Quinzenal
3228,28,Fêmea,Scarf,Acessórios,69,Alaska,XL,Branco,Cair,2.7,No,Frete Grátis,No,No,42,Debit Card,Trimestral
3229,37,Fêmea,Jewelry,Acessórios,95,Connecticut,M,Yellow,Primavera,4.6,No,Envio Em 2 Dias,No,No,27,PayPal,Anualmente
3230,54,Fêmea,Pants,Roupas,67,Connecticut,M,Cerceta,Cair,2.7,No,Expressa,No,No,24,Cash,Por Mês
3231,49,Fêmea,Sneakers,Calçados,49,Kansas,M,Oliva,Verão,2.5,No,Ar Do Dia Seguinte,No,No,38,Debit Card,Anualmente
3232,62,Fêmea,Shoes,Calçados,97,Nevada,M,Marrom,Inverno,4.4,No,Frete Grátis,No,No,9,CVermelhoit Card,Anualmente
3233,45,Fêmea,T-shirt,Roupas,34,Massachusetts,M,Branco,Primavera,4,No,Ar Do Dia Seguinte,No,No,19,Bank Transfer,Por Mês
3234,45,Fêmea,Belt,Acessórios,74,Indiana,M,Lavanda,Cair,3.8,No,Expressa,No,No,11,Debit Card,Bi-Semanalmente
3235,49,Fêmea,Jewelry,Acessórios,96,Washington,M,Preto,Inverno,2.5,No,Envio Em 2 Dias,No,No,16,Debit Card,Trimestral
3236,27,Fêmea,Belt,Acessórios,68,Kansas,M,Verde,Verão,4,No,Frete Grátis,No,No,18,Venmo,Por Mês
3237,63,Fêmea,Belt,Acessórios,84,South Carolina,L,Oliva,Cair,4.1,No,Ar Do Dia Seguinte,No,No,8,Cash,Por Mês
3238,61,Fêmea,T-shirt,Roupas,57,Vermont,M,Cinza,Verão,2.8,No,Expressa,No,No,4,Cash,Semanalmente
3239,25,Fêmea,Sneakers,Calçados,84,Wyoming,XL,Cerceta,Cair,3.4,No,Envio Em 2 Dias,No,No,37,Cash,Trimestral
3240,33,Fêmea,Sunglasses,Acessórios,32,Colorado,M,Carvão,Cair,2.7,No,Envio Em 2 Dias,No,No,30,Cash,Por Mês
3241,56,Fêmea,Sandals,Calçados,37,West Virginia,M,Tolet,Cair,3.8,No,Envio Em 2 Dias,No,No,37,Bank Transfer,Por Mês
